map	estimate	variance	sdm_z
Rubia2006_children_I00031	-0.111711	0.035961	NA
Rubia2006_children_I00032	0.246643	0.036919	NA
Rubia2006_children_I00033	-0.074622	0.035825	NA
Rubia2006_children_I00034	-0.072295	0.035818	NA
Rubia2006_children_I00035	0.312759	0.037651	NA
Rubia2006_children_I00036	-0.070765	0.035813	NA
Rubia2006_children_I00037	0.265755	0.037112	NA
Rubia2006_children_I00038	0.275727	0.037219	NA
Rubia2006_children_I00039	-0.056589	0.035778	NA
Rubia2006_children_I00040	0.299637	0.037492	NA
Rubia2006_children_I00041	-0.094338	0.035890	NA
Rubia2006_children_I00042	0.279277	0.037258	NA
Rubia2006_children_I00043	0.274323	0.037204	NA
Rubia2006_children_I00044	-0.102523	0.035922	NA
Rubia2006_children_I00045	0.273773	0.037198	NA
Rubia2006_children_I00046	0.299616	0.037491	NA
Rubia2006_children_I00047	-0.108308	0.035947	NA
Rubia2006_children_I00048	0.249498	0.036947	NA
Rubia2006_children_I00049	0.231333	0.036774	NA
Sheridan2014_children_I00000	-0.099386	0.030466	NA
Sheridan2014_children_I00001	0.172465	0.030795	NA
Sheridan2014_children_I00002	0.180298	0.030840	NA
Sheridan2014_children_I00003	-0.079503	0.030407	NA
Sheridan2014_children_I00004	0.176180	0.030816	NA
Sheridan2014_children_I00005	0.172671	0.030796	NA
Sheridan2014_children_I00006	0.185334	0.030871	NA
Sheridan2014_children_I00007	-0.081318	0.030412	NA
Sheridan2014_children_I00008	-0.095908	0.030455	NA
Sheridan2014_children_I00009	0.191026	0.030906	NA
Sheridan2014_children_I00010	0.184067	0.030863	NA
Sheridan2014_children_I00011	0.162261	0.030738	NA
Sheridan2014_children_I00012	-0.080838	0.030411	NA
Sheridan2014_children_I00013	-0.082005	0.030414	NA
Sheridan2014_children_I00014	-0.085503	0.030424	NA
Sheridan2014_children_I00015	0.182683	0.030854	NA
Sheridan2014_children_I00016	0.186391	0.030877	NA
Sheridan2014_children_I00017	0.173180	0.030799	NA
Sheridan2014_children_I00018	-0.083044	0.030417	NA
Sheridan2014_children_I00019	-0.078820	0.030406	NA
