map	estimate	variance	sdm_z
Posner2011_children_I00033	-0.167110	0.067805	NA
Posner2011_children_I00034	0.511074	0.077314	NA
Posner2011_children_I00035	-0.077070	0.066909	NA
Posner2011_children_I00036	-0.099462	0.067070	NA
Posner2011_children_I00037	0.495181	0.076662	NA
Posner2011_children_I00038	0.557580	0.079340	NA
Posner2011_children_I00039	-0.075794	0.066901	NA
Posner2011_children_I00040	0.512985	0.077394	NA
Posner2011_children_I00041	0.406450	0.073401	NA
Posner2011_children_I00042	0.491178	0.076502	NA
Posner2011_children_I00043	0.581667	0.080459	NA
Posner2011_children_I00044	0.409335	0.073497	NA
Posner2011_children_I00045	0.502991	0.076980	NA
Posner2011_children_I00046	-0.072287	0.066880	NA
Posner2011_children_I00047	-0.011842	0.066672	NA
Posner2011_children_I00048	0.488081	0.076378	NA
Posner2011_children_I00049	0.410390	0.073532	NA
Rubia2006_children_I00000	0.334011	0.037923	NA
Rubia2006_children_I00001	0.340835	0.038014	NA
Rubia2006_children_I00002	0.330044	0.037871	NA
Rubia2006_children_I00003	-0.094397	0.035891	NA
Rubia2006_children_I00004	-0.071050	0.035814	NA
Rubia2006_children_I00005	0.329625	0.037865	NA
Rubia2006_children_I00006	0.324875	0.037804	NA
Rubia2006_children_I00007	-0.051322	0.035766	NA
Rubia2006_children_I00008	0.396523	0.038827	NA
Rubia2006_children_I00009	-0.054758	0.035774	NA
Rubia2006_children_I00010	-0.042186	0.035750	NA
Rubia2006_children_I00011	0.347822	0.038109	NA
Rubia2006_children_I00012	0.346603	0.038092	NA
Rubia2006_children_I00013	0.334418	0.037928	NA
Rubia2006_children_I00014	0.355853	0.038221	NA
Rubia2006_children_I00015	0.320403	0.037746	NA
Rubia2006_children_I00016	0.342723	0.038039	NA
Rubia2006_children_I00017	-0.066502	0.035802	NA
Rubia2006_children_I00018	0.310759	0.037626	NA
Rubia2006_children_I00019	0.338308	0.037980	NA
Rubia2006_children_I00020	-0.098143	0.035905	NA
Rubia2006_children_I00021	0.352232	0.038170	NA
Rubia2006_children_I00022	0.330472	0.037876	NA
Rubia2006_children_I00023	0.361441	0.038300	NA
Rubia2006_children_I00024	0.283611	0.037307	NA
Rubia2006_children_I00025	0.327361	0.037836	NA
Rubia2006_children_I00026	-0.061069	0.035788	NA
Rubia2006_children_I00027	0.350551	0.038147	NA
Rubia2006_children_I00028	-0.080436	0.035842	NA
Rubia2006_children_I00029	0.341998	0.038030	NA
Rubia2006_children_I00030	0.340257	0.038006	NA
Rubia2006_children_I00031	0.347076	0.038099	NA
Rubia2006_children_I00032	0.349087	0.038127	NA
Rubia2006_children_I00033	-0.068815	0.035808	NA
Rubia2006_children_I00034	0.318338	0.037720	NA
Rubia2006_children_I00035	0.354743	0.038205	NA
Rubia2006_children_I00036	0.338312	0.037980	NA
Rubia2006_children_I00037	0.329567	0.037864	NA
Rubia2006_children_I00038	-0.078404	0.035836	NA
Rubia2006_children_I00039	0.286255	0.037336	NA
Rubia2006_children_I00040	0.309497	0.037610	NA
Rubia2006_children_I00041	0.334353	0.037927	NA
Rubia2006_children_I00042	0.341651	0.038025	NA
Rubia2006_children_I00043	-0.104423	0.035930	NA
Rubia2006_children_I00044	0.347503	0.038105	NA
Rubia2006_children_I00045	-0.075275	0.035826	NA
Rubia2006_children_I00046	0.339153	0.037991	NA
Rubia2006_children_I00047	0.304471	0.037549	NA
Rubia2006_children_I00048	-0.084748	0.035856	NA
Rubia2006_children_I00049	-0.085281	0.035858	NA
Sheridan2014_children_I00000	0.212989	0.031053	NA
Sheridan2014_children_I00001	0.183130	0.030857	NA
Sheridan2014_children_I00002	-0.077385	0.030402	NA
Sheridan2014_children_I00003	0.172959	0.030797	NA
Sheridan2014_children_I00004	0.185157	0.030870	NA
Sheridan2014_children_I00005	0.190380	0.030902	NA
Sheridan2014_children_I00006	-0.076004	0.030398	NA
