map	estimate	variance	sdm_z
vantEnt2009_children_I00020	0.383157	0.060365	NA
vantEnt2009_children_I00021	0.388005	0.060487	NA
vantEnt2009_children_I00022	0.389060	0.060514	NA
vantEnt2009_children_I00023	0.367049	0.059969	NA
vantEnt2009_children_I00024	0.375216	0.060168	NA
vantEnt2009_children_I00025	0.376721	0.060205	NA
vantEnt2009_children_I00026	0.383144	0.060364	NA
vantEnt2009_children_I00027	0.382799	0.060356	NA
vantEnt2009_children_I00028	0.623151	0.068276	NA
vantEnt2009_children_I00029	0.377465	0.060223	NA
vantEnt2009_children_I00030	0.637665	0.068876	NA
vantEnt2009_children_I00031	0.382977	0.060360	NA
vantEnt2009_children_I00032	0.378271	0.060243	NA
vantEnt2009_children_I00033	0.373867	0.060134	NA
vantEnt2009_children_I00034	0.384570	0.060400	NA
vantEnt2009_children_I00035	0.623064	0.068273	NA
vantEnt2009_children_I00036	0.375815	0.060182	NA
vantEnt2009_children_I00037	0.632236	0.068650	NA
vantEnt2009_children_I00038	0.391780	0.060584	NA
vantEnt2009_children_I00039	0.388074	0.060489	NA
vantEnt2009_children_I00040	0.375298	0.060170	NA
vantEnt2009_children_I00041	0.390520	0.060551	NA
vantEnt2009_children_I00042	0.386555	0.060450	NA
vantEnt2009_children_I00043	0.374104	0.060140	NA
vantEnt2009_children_I00044	0.636099	0.068810	NA
vantEnt2009_children_I00045	0.383451	0.060372	NA
vantEnt2009_children_I00046	0.390383	0.060548	NA
vantEnt2009_children_I00047	0.623662	0.068297	NA
vantEnt2009_children_I00048	0.379518	0.060274	NA
vantEnt2009_children_I00049	0.386406	0.060447	NA
Cao2006_children_I00000	0.536175	0.084186	NA
Cao2006_children_I00001	-0.077850	0.071698	NA
Cao2006_children_I00002	0.487601	0.081979	NA
Cao2006_children_I00003	-0.076149	0.071686	NA
