map	estimate	variance	sdm_z
Hansen2018_children_I00042	0.035200	0.005852	NA
Hansen2018_children_I00043	0.186879	0.005951	NA
Hansen2018_children_I00044	0.205687	0.005973	NA
Hansen2018_children_I00045	0.176974	0.005941	NA
Hansen2018_children_I00046	0.189345	0.005954	NA
Hansen2018_children_I00047	0.169216	0.005933	NA
Hansen2018_children_I00048	0.169008	0.005932	NA
Hansen2018_children_I00049	0.192331	0.005957	NA
Mincic2010_children_I00000	0.269025	0.029693	NA
Mincic2010_children_I00001	0.275421	0.029747	NA
Mincic2010_children_I00002	0.071773	0.028651	NA
Mincic2010_children_I00003	0.282776	0.029811	NA
Mincic2010_children_I00004	0.068707	0.028645	NA
Mincic2010_children_I00005	0.274241	0.029737	NA
Mincic2010_children_I00006	0.071944	0.028652	NA
Mincic2010_children_I00007	0.073681	0.028656	NA
Mincic2010_children_I00008	0.076646	0.028662	NA
Mincic2010_children_I00009	0.280600	0.029792	NA
Mincic2010_children_I00010	0.065469	0.028638	NA
Mincic2010_children_I00011	0.084016	0.028681	NA
Mincic2010_children_I00012	0.075452	0.028660	NA
Mincic2010_children_I00013	0.093076	0.028706	NA
Mincic2010_children_I00014	0.283004	0.029813	NA
Mincic2010_children_I00015	0.275172	0.029745	NA
Mincic2010_children_I00016	0.062193	0.028631	NA
Mincic2010_children_I00017	0.070448	0.028648	NA
Mincic2010_children_I00018	0.287871	0.029856	NA
Mincic2010_children_I00019	0.292562	0.029898	NA
Mincic2010_children_I00020	0.090461	0.028698	NA
Mincic2010_children_I00021	0.284447	0.029826	NA
Mincic2010_children_I00022	0.281929	0.029804	NA
Mincic2010_children_I00023	0.071142	0.028650	NA
Mincic2010_children_I00024	0.060081	0.028627	NA
Mincic2010_children_I00025	0.084766	0.028683	NA
Mincic2010_children_I00026	0.068734	0.028645	NA
Mincic2010_children_I00027	0.287613	0.029854	NA
Mincic2010_children_I00028	0.285108	0.029832	NA
Mincic2010_children_I00029	0.074308	0.028657	NA
Mincic2010_children_I00030	0.059778	0.028627	NA
Mincic2010_children_I00031	0.285170	0.029832	NA
Mincic2010_children_I00032	0.056450	0.028621	NA
Mincic2010_children_I00033	0.290875	0.029883	NA
Mincic2010_children_I00034	0.267797	0.029683	NA
Mincic2010_children_I00035	0.285144	0.029832	NA
Mincic2010_children_I00036	0.288435	0.029861	NA
