map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.187635	NA	NA
Hedges' <i>g</i>	0.088000	0.001104	2.649532
uncorrp	0.995479	NA	NA
uncorrp_neg	0.004521	NA	NA
Adult_minus_Older_good_<i>&tau;</i><sup>2</sup>	0.001350	NA	NA
Adult_minus_Older_good_<i>H</i><sup>2</sup>	1.026498	NA	NA
Adult_minus_Older_good_<i>I</i><sup>2</sup>	2.525472	NA	NA
Adult_minus_Older_good_<i>Q</i><sup>2</sup>	79.874718	NA	-1.507629
Piai2013_adults_I00046	0.147849	0.045181	NA
Piai2013_adults_I00047	0.055770	0.044455	NA
Piai2013_adults_I00048	0.220698	0.045592	NA
Piai2013_adults_I00049	0.240791	0.045738	NA
Ochsner2009_adults_I00000	0.274281	0.066807	NA
Ochsner2009_adults_I00001	0.090525	0.064927	NA
Ochsner2009_adults_I00002	0.244213	0.066958	NA
Ochsner2009_adults_I00003	0.296750	0.067766	NA
Ochsner2009_adults_I00004	0.320135	0.067324	NA
Ochsner2009_adults_I00005	0.298448	0.067400	NA
Ochsner2009_adults_I00006	0.285032	0.067380	NA
Ochsner2009_adults_I00007	0.303918	0.067944	NA
Ochsner2009_adults_I00008	0.191085	0.065893	NA
Ochsner2009_adults_I00009	0.265153	0.067153	NA
Ochsner2009_adults_I00010	0.324261	0.067608	NA
Ochsner2009_adults_I00011	0.097354	0.064896	NA
Ochsner2009_adults_I00012	0.261601	0.066778	NA
Ochsner2009_adults_I00013	0.255985	0.066954	NA
Ochsner2009_adults_I00014	0.165648	0.066085	NA
Ochsner2009_adults_I00015	0.230560	0.066706	NA
Ochsner2009_adults_I00016	0.187237	0.066260	NA
Ochsner2009_adults_I00017	0.012914	0.064279	NA
Ochsner2009_adults_I00018	0.336475	0.067933	NA
Ochsner2009_adults_I00019	0.095327	0.064983	NA
Ochsner2009_adults_I00020	0.180656	0.065776	NA
Ochsner2009_adults_I00021	0.238724	0.066696	NA
Ochsner2009_adults_I00022	0.247837	0.066844	NA
Ochsner2009_adults_I00023	0.202863	0.066254	NA
Ochsner2009_adults_I00024	0.366394	0.068493	NA
Ochsner2009_adults_I00025	0.279763	0.066820	NA
Ochsner2009_adults_I00026	0.371890	0.068661	NA
Ochsner2009_adults_I00027	0.153358	0.065747	NA
Ochsner2009_adults_I00028	0.152490	0.065703	NA
Ochsner2009_adults_I00029	0.196862	0.066242	NA
Ochsner2009_adults_I00030	0.167402	0.065772	NA
Ochsner2009_adults_I00031	0.290790	0.067765	NA
Ochsner2009_adults_I00032	0.081498	0.065177	NA
Ochsner2009_adults_I00033	0.329251	0.067804	NA
Ochsner2009_adults_I00034	0.247011	0.066830	NA
Ochsner2009_adults_I00035	0.152368	0.065844	NA
Ochsner2009_adults_I00036	0.003863	0.064470	NA
Ochsner2009_adults_I00037	0.306105	0.067623	NA
Ochsner2009_adults_I00038	0.293496	0.067422	NA
Ochsner2009_adults_I00039	0.226874	0.067015	NA
Ochsner2009_adults_I00040	0.302782	0.067264	NA
Ochsner2009_adults_I00041	0.336326	0.068296	NA
Ochsner2009_adults_I00042	0.336024	0.067813	NA
Ochsner2009_adults_I00043	0.122650	0.065581	NA
Ochsner2009_adults_I00044	0.022160	0.064285	NA
Ochsner2009_adults_I00045	0.258845	0.067067	NA
Ochsner2009_adults_I00046	0.297357	0.067339	NA
Ochsner2009_adults_I00047	0.205198	0.066408	NA
Ochsner2009_adults_I00048	0.204500	0.066608	NA
Ochsner2009_adults_I00049	0.302284	0.067447	NA
Jiang2014_adults_I00000	0.136984	0.049491	NA
Jiang2014_adults_I00001	0.341140	0.051461	NA
Jiang2014_adults_I00002	0.265547	0.050644	NA
Jiang2014_adults_I00003	0.140721	0.049607	NA
Jiang2014_adults_I00004	0.099501	0.049194	NA
Jiang2014_adults_I00005	0.225525	0.050199	NA
Jiang2014_adults_I00006	0.134092	0.049418	NA
Jiang2014_adults_I00007	0.127531	0.049449	NA
Jiang2014_adults_I00008	0.297094	0.050668	NA
Jiang2014_adults_I00009	0.188123	0.049886	NA
Jiang2014_adults_I00010	0.177517	0.049828	NA
Jiang2014_adults_I00011	0.209557	0.050004	NA
Jiang2014_adults_I00012	0.287959	0.050683	NA
Jiang2014_adults_I00013	0.301101	0.050836	NA
Jiang2014_adults_I00014	0.190559	0.049925	NA
Jiang2014_adults_I00015	0.167744	0.049673	NA
Jiang2014_adults_I00016	0.077831	0.049097	NA
Jiang2014_adults_I00017	0.090257	0.049006	NA
Jiang2014_adults_I00018	0.136018	0.049471	NA
Jiang2014_adults_I00019	0.277466	0.050713	NA
Jiang2014_adults_I00020	0.081493	0.049078	NA
Jiang2014_adults_I00021	0.322127	0.050976	NA
Jiang2014_adults_I00022	0.104794	0.049423	NA
Jiang2014_adults_I00023	0.164716	0.049647	NA
Jiang2014_adults_I00024	0.195669	0.050043	NA
Jiang2014_adults_I00025	0.287041	0.050640	NA
